"Family.Name","Authority","scientificName","Decimal.Latitude","Decimal.Longitude","Year","elevation","startDayOfYear","institutionCode"
"37618","Saxifragaceae","(Engelm. ex A. Gray) Dorn","Saxifraga rivularis var. debilis",NA,NA,1988,3536,187,"FLD"
"37619","Saxifragaceae","(Engelm. ex A. Gray) Dorn","Saxifraga rivularis var. debilis",NA,NA,1988,3536,178,"FLD"
"37620","Saxifragaceae","(Engelm. ex A. Gray) Dorn","Saxifraga rivularis var. debilis",NA,NA,1988,3536,178,"FLD"
"37621","Saxifragaceae","(Engelm. ex A. Gray) Dorn","Saxifraga rivularis var. debilis",NA,NA,1988,3731,237,"FLD"
"37622","Saxifragaceae","(Engelm. ex A. Gray) Dorn","Saxifraga rivularis var. debilis",NA,NA,1988,3475,198,"FLD"
"37623","Saxifragaceae","(Engelm. ex A. Gray) Dorn","Saxifraga rivularis var. debilis",NA,NA,1988,3536,178,"FLD"
"37624","Saxifragaceae","(Engelm. ex A. Gray) Dorn","Saxifraga rivularis var. debilis",NA,NA,1988,3536,178,"FLD"
"37625","Saxifragaceae","(Engelm. ex A. Gray) Dorn","Saxifraga rivularis var. debilis",NA,NA,1986,3566,210,"FLD"
"37626","Saxifragaceae","(Engelm. ex A. Gray) Dorn","Saxifraga rivularis var. debilis",37.42805556,-108.0138889,1992,3658,208,"FLD"
"37627","Saxifragaceae","(Engelm. ex A. Gray) Dorn","Saxifraga rivularis var. debilis",NA,NA,1994,3840,194,"FLD"
"37628","Saxifragaceae","(Engelm. ex A. Gray) Dorn","Saxifraga rivularis var. debilis",NA,NA,1994,3840,194,"FLD"
"37629","Saxifragaceae","(Engelm. ex A. Gray) Dorn","Saxifraga rivularis var. debilis",NA,NA,1994,3834,207,"FLD"
"37630","Scrophulariaceae","Pursh","Scrophularia lanceolata",NA,NA,1988,3475,198,"FLD"
"37631","Scrophulariaceae","Pursh","Scrophularia lanceolata",NA,NA,1988,3475,198,"FLD"
"37632","Scrophulariaceae","Pursh","Scrophularia lanceolata",NA,NA,1988,3475,198,"FLD"
"37633","Scrophulariaceae","Pursh","Scrophularia lanceolata",NA,NA,1986,3353,203,"FLD"
"37634","Valerianaceae","Rydb.","Valeriana acutiloba",NA,NA,1988,3658,194,"FLD"
"37635","Valerianaceae","Rydb.","Valeriana acutiloba",NA,NA,1994,3840,194,"FLD"
"37636","Valerianaceae","Rydb.","Valeriana acutiloba",NA,NA,1996,3719,205,"FLD"
"37637","Valerianaceae","Rydb.","Valeriana acutiloba",NA,NA,1996,3719,185,"FLD"
"37638","Valerianaceae","Nutt. ex Torr. & A. Gray","Valeriana edulis",NA,NA,1988,3536,201,"FLD"
"37639","Valerianaceae","Nutt. ex Torr. & A. Gray","Valeriana edulis",NA,NA,1995,3749,227,"FLD"
"37640","Valerianaceae","Nutt. ex Torr. & A. Gray","Valeriana edulis",NA,NA,1996,3719,185,"FLD"
"37641","Violaceae","Sm.","Viola adunca",NA,NA,1988,3475,178,"FLD"
"37642","Violaceae","Sm.","Viola adunca",NA,NA,1986,3566,210,"FLD"
"37643","Violaceae","Sm.","Viola adunca",NA,NA,1992,3658,208,"FLD"
"37644","Violaceae","Sm.","Viola adunca",NA,NA,1994,3658,196,"FLD"
"37645","Violaceae","Sm.","Viola adunca",NA,NA,1970,3566,185,"FLD"
"37646","Violaceae","L.","Viola canadensis",NA,NA,1988,3597,201,"FLD"
"37647","Juncaceae","(L.) DC.","Luzula spicata",NA,NA,1990,3658,205,"FLD"
"37648","Plantaginaceae","A. Gray","Penstemon harbourii",NA,NA,1990,3597,205,"FLD"
"37649","Boraginaceae","Nutt.","Phacelia glandulosa var. glandulosa",NA,NA,2010,3840,200,"FLD"
"37650","Dryopteridaceae","(L.) Bernh.","Cystopteris fragilis",37.42805556,-108.0138889,1992,3658,208,"FLD"
"37651","Dryopteridaceae","Lellinger","Cystopteris reevesiana",NA,NA,1994,3280,188,"FLD"
"37653","Pteridaceae","R. Br.","Cryptogramma acrostichoides",NA,NA,1989,3536,189,"FLD"
"37654","Pteridaceae","R. Br.","Cryptogramma acrostichoides",NA,NA,1996,3719,205,"FLD"
"37655","Selaginellaceae","Rydb.","Selaginella densa",NA,NA,1991,3813,206,"FLD"
"37656","Selaginellaceae","Rydb.","Selaginella densa",NA,NA,1991,3813,206,"FLD"
"37657","Selaginellaceae","Rydb.","Selaginella densa",NA,NA,1994,3853,181,"FLD"
"37658","Selaginellaceae","Rydb.","Selaginella densa",NA,NA,1994,3853,181,"FLD"
"37659","Selaginellaceae","Rydb.","Selaginella densa",NA,NA,1994,3840,181,"FLD"
"37660","Selaginellaceae","Rydb.","Selaginella densa",NA,NA,1996,3719,184,"FLD"
"37661","Lycopodiaceae","L.","Lycopodium annotinum",NA,NA,2004,3322,195,"FLD"
"37662","Lycopodiaceae","(Brackenridge) Holub","Huperzia haleakalea",NA,NA,1984,3658,240,"FLD"
"37663","Lycopodiaceae","(Brackenridge) Holub","Huperzia haleakalea",NA,NA,2004,3322,195,"FLD"
"37664","Ophioglossaceae","W.H. Wagner","Botrychium echo",NA,NA,1995,3414,216,"FLD"
"37665","Ophioglossaceae","W.H. Wagner","Botrychium echo",NA,NA,1995,3414,216,"FLD"
"37666","Ophioglossaceae","(Gmel.) Angstr.","Botrychium lanceolatum",NA,NA,1996,3292,221,"FLD"
"37667","Ophioglossaceae","Victorin","Botrychium minganense",NA,NA,1996,3292,221,"FLD"
"37668","Ophioglossaceae","Victorin","Botrychium minganense",NA,NA,1996,3255,219,"FLD"
"37669","Ophioglossaceae","Victorin","Botrychium minganense",NA,NA,1996,3255,219,"FLD"
"37670","Ophioglossaceae","Victorin","Botrychium minganense",NA,NA,1995,3414,216,"FLD"
"37671","Ophioglossaceae","(L.) Sw.","Botrychium lunaria",NA,NA,1996,3255,219,"FLD"
"37672","Ophioglossaceae","(L.) Sw.","Botrychium lunaria",NA,NA,1996,3292,221,"FLD"
"37673","Ophioglossaceae","St. John","Botrychium pinnatum",NA,NA,1996,3292,221,"FLD"
"37674","Pinaceae","(Hook.) Nutt.","Abies lasiocarpa",NA,NA,1995,3231,189,"FLD"
"37675","Pinaceae","Parry ex Engelmann","Picea engelmannii",NA,NA,1989,3658,190,"FLD"
"37676","Pinaceae","Parry ex Engelm.","Picea engelmannii var. engelmannii",NA,NA,1994,3840,207,"FLD"
"37677","Juncaceae","(Willd.) Trautv.","Juncus arcticus var. balticus",NA,NA,1968,3322,189,"FLD"
"37678","Juncaceae","J. E. Sm.","Juncus castaneus",NA,NA,1994,3810,218,"FLD"
"37679","Juncaceae","E. Mey.","Juncus drummondii",NA,NA,1994,3853,181,"FLD"
"37680","Juncaceae","E. Mey.","Juncus drummondii",NA,NA,1994,3853,193,"FLD"
"37681","Juncaceae","E. Mey.","Juncus drummondii",NA,NA,1994,3840,193,"FLD"
"37682","Juncaceae","E. Mey.","Juncus drummondii",NA,NA,1994,3840,193,"FLD"
"37683","Juncaceae","E. Mey.","Juncus drummondii",NA,NA,1994,3840,193,"FLD"
"37684","Juncaceae","E. Mey.","Juncus drummondii",NA,NA,1968,3322,189,"FLD"
"37685","Juncaceae","E. Mey.","Juncus drummondii",NA,NA,1994,3566,195,"FLD"
"37686","Juncaceae","Bong.","Juncus mertensianus",NA,NA,1994,3828,194,"FLD"
"37687","Juncaceae","Bong.","Juncus mertensianus",NA,NA,1994,3828,194,"FLD"
"37688","Juncaceae","Bong.","Juncus mertensianus",NA,NA,1994,3828,194,"FLD"
"37689","Juncaceae","Bong.","Juncus mertensianus",NA,NA,1994,3810,207,"FLD"
"37690","Juncaceae","Bong.","Juncus mertensianus",NA,NA,1994,3743,218,"FLD"
"37691","Juncaceae","Bong.","Juncus mertensianus",NA,NA,1994,3719,218,"FLD"
"37692","Juncaceae","Bong.","Juncus mertensianus",NA,NA,1994,3810,218,"FLD"
"37693","Juncaceae","Bong.","Juncus mertensianus",NA,NA,1994,3810,218,"FLD"
"37694","Juncaceae","Bong.","Juncus mertensianus",NA,NA,1994,3810,218,"FLD"
"37695","Juncaceae","Bong.","Juncus mertensianus",NA,NA,1994,3719,218,"FLD"
"37696","Juncaceae","Bong.","Juncus mertensianus",NA,NA,1994,3780,219,"FLD"
"37697","Juncaceae","Bong.","Juncus mertensianus",NA,NA,1994,3414,227,"FLD"
"37698","Juncaceae","Bong.","Juncus mertensianus",NA,NA,1968,3322,189,"FLD"
"37699","Juncaceae","Engelm.","Juncus parryi",NA,NA,1995,3414,224,"FLD"
"37700","Juncaceae","Lange","Juncus triglumis var. albescens",NA,NA,1996,3505,206,"FLD"
"37701","Juncaceae","Lange","Juncus triglumis var. albescens",NA,NA,1996,3505,206,"FLD"
"37702","Juncaceae","Lange","Juncus triglumis var. albescens",NA,NA,1994,3828,208,"FLD"
"37703","Juncaceae","(L.) DC.","Luzula spicata",NA,NA,1994,3853,181,"FLD"
"37704","Juncaceae","(L.) DC.","Luzula spicata",NA,NA,1994,3853,181,"FLD"
"37705","Juncaceae","(L.) DC.","Luzula spicata",NA,NA,1994,3840,181,"FLD"
"37706","Juncaceae","(Rydb.) Harrington","Luzula subcapitata",NA,NA,1994,3828,194,"FLD"
"37707","Juncaceae","(L.) DC.","Luzula spicata",NA,NA,1994,3840,207,"FLD"
"37708","Juncaceae","(L.) DC.","Luzula spicata",NA,NA,1991,3813,206,"FLD"
"37709","Juncaceae","(Rydb.) Harrington","Luzula subcapitata",NA,NA,1994,3828,194,"FLD"
"37710","Juncaceae","(Rydb.) Harrington","Luzula subcapitata",NA,NA,1994,3828,194,"FLD"
"37711","Juncaceae","(Rydb.) Harrington","Luzula subcapitata",NA,NA,1994,3780,218,"FLD"
"37712","Poaceae","Vasey & Scribn. ex Vasey","Poa reflexa",37.65,-107.5833333,1992,3505,220,"FLD"
"37713","Juncaceae","E. Mey.","Juncus drummondii",37.65,-107.8,1992,3536,220,"FLD"
"37714","Cyperaceae","Bailey","Carex nova",37.53333333,-107.5833333,1992,3505,220,"FLD"
"37715","Cyperaceae","Mack.","Carex praeceptorum",37.55,-107.6333333,1992,3523,219,"FLD"
"37716","Cyperaceae","Kit.","Carex nigricans",37.55,-107.6333333,1992,3523,219,"FLD"
"37717","Cyperaceae","Honckeny","Eriophorum angustifolium",37.55,-107.6333333,1992,3523,219,"FLD"
"37718","Poaceae","(Vasey) Bjorkm.","Podagrostis humilis",37.55,-107.6333333,1992,3523,219,"FLD"
"37719","Cyperaceae","(Lightf.) Link","Eleocharis pauciflora",37.55,-107.6333333,1992,3523,219,"FLD"
"37720","Cyperaceae","Rydb.","Carex ebenea",37.55,-107.6333333,1992,3523,219,"FLD"
"37721","Juncaceae","Bong.","Juncus mertensianus",37.55,-107.6333333,1992,3523,219,"FLD"
"37722","Cyperaceae","Bailey","Carex nova",37.55,-107.6333333,1992,3523,219,"FLD"
"37723","Caryophyllaceae","(Gray) S. Ikonnikov","Eremogone fendleri",NA,NA,1994,3840,193,"FLD"
"37724","Asteraceae","(A. Gray) Bierner","Hymenoxys hoopesii",NA,NA,1988,3475,178,"FLD"
"37725","Caryophyllaceae","Cham. & Schlecht.","Cerastium beeringianum",NA,NA,1988,3475,178,"FLD"
"37726","Fabaceae","S. Wats.","Trifolium brandegei",NA,NA,1988,3475,178,"FLD"
"37727","Asteraceae","Gray","Senecio soldanella",NA,NA,1988,3475,178,"FLD"
"37728","Ericaceae","(Rydb.) Dorn","Vaccinium myrtillus var. oreophilum",NA,NA,1988,3475,178,"FLD"
"37729","Ericaceae","(Rydb.) Dorn","Vaccinium myrtillus var. oreophilum",NA,NA,1988,3475,178,"FLD"
"37730","Grossulariaceae","McClatchie","Ribes montigenum",NA,NA,1988,3475,178,"FLD"
"37731","Orobanchaceae","Douglas ex Hook.","Castilleja miniata",NA,NA,1988,3475,178,"FLD"
"37732","Ranunculaceae","(Ait.) Willd.","Actaea rubra",NA,NA,1988,3475,178,"FLD"
"37733","Ranunculaceae","Greene","Ranunculus inamoenus var. inamoenus",NA,NA,1988,3475,178,"FLD"
"37734","Ranunculaceae","Greene","Ranunculus inamoenus var. inamoenus",NA,NA,1988,3475,178,"FLD"
"37735","Ranunculaceae","Greene","Ranunculus inamoenus var. inamoenus",NA,NA,1988,3475,178,"FLD"
"37736","Plantaginaceae","Rydb.","Besseya ritteriana",NA,NA,1988,3475,178,"FLD"
"37737","Alliaceae","S. Wats.","Allium geyeri",NA,NA,1988,3475,178,"FLD"
"37738","Asteraceae","(A. Gray) W. A. Weber & A. Löve","Packera werneriifolia",NA,NA,1988,3475,178,"FLD"
"37739","Asteraceae","Greene","Senecio atratus",NA,NA,1988,3475,178,"FLD"
"37740","Saxifragaceae","Greene","Saxifraga rhomboidea",NA,NA,1988,3475,178,"FLD"
"37741","Apiaceae","Phil.","Osmorhiza depauperata",NA,NA,1988,3475,178,"FLD"
"37742","Rosaceae","(Rydb.) C.L. Hitchc.","Geum rossii var. turbinatum",NA,NA,1988,3475,178,"FLD"
"37743","Caryophyllaceae","Goldie","Stellaria longipes ssp. longipes",NA,NA,1988,3475,178,"FLD"
"37744","Asteraceae","Nutt.","Antennaria parvifolia",NA,NA,1988,3353,201,"FLD"
"37745","Brassicaceae","(L.) F.K. Mey.","Noccaea montana",37.75,-107.5541667,1992,3840,189,"FLD"
"37746","Ranunculaceae","S. Watson","Ranunculus alismifolius var. montanus",NA,NA,1988,3597,178,"FLD"
"37747","Brassicaceae","A. Gray","Cardamine cordifolia",NA,NA,1988,3597,178,"FLD"
"37748","Ranunculaceae","(A. Gray) Rydb.","Trollius albiflorus",NA,NA,1988,3475,178,"FLD"
"37749","Orobanchaceae","Rydb.","Castilleja rhexifolia",NA,NA,1988,3475,178,"FLD"
"37750","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",NA,NA,1988,3597,178,"FLD"
"37751","Caryophyllaceae","Cham. & Schlecht.","Cerastium beeringianum",NA,NA,1988,3597,178,"FLD"
"37752","Asteraceae","(Ledeb.) DC.","Taraxacum lyratum",NA,NA,1988,3597,178,"FLD"
"37753","Ranunculaceae","Greene","Ranunculus inamoenus var. inamoenus",NA,NA,1988,3475,178,"FLD"
"37754","Cyperaceae","(Rydb.) Cronquist","Carex scirpoidea var. pseudoscirpoidea",NA,NA,1988,3597,178,"FLD"
"37755","Caryophyllaceae","(L.) Jacq.","Silene acaulis",NA,NA,1988,3597,178,"FLD"
"37756","Polemoniaceae","(Wherry) Cronq.","Phlox pulvinata",NA,NA,1988,3597,178,"FLD"
"37757","Plantaginaceae","A. Gray","Penstemon harbourii",NA,NA,1988,3597,178,"FLD"
"37758","Orobanchaceae","A. Gray","Pedicularis parryi",NA,NA,1988,3597,178,"FLD"
"37759","Primulaceae","A. Gray","Primula parryi",NA,NA,1988,3597,178,"FLD"
"37760","Primulaceae","A. Gray","Primula parryi",NA,NA,1988,3597,178,"FLD"
"37761","Orobanchaceae","Torr.","Castilleja occidentalis",NA,NA,1988,3597,178,"FLD"
"37762","Cyperaceae","Kit.","Carex nigricans",NA,NA,1988,3597,178,"FLD"
"37763","Poaceae","L.","Festuca minutiflora",NA,NA,1986,3505,210,"FLD"
"37764","Brassicaceae","(S. Watson) R. Stuckey","Rorippa curvipes var. alpina",NA,NA,1986,3505,215,"FLD"
"37765","Orobanchaceae","(Gray) Cockerell","Castilleja haydenii",NA,NA,1993,3840,203,"FLD"
"37766","Fabaceae","Torr. & A. Gray","Trifolium dasyphyllum",NA,NA,1993,3840,203,"FLD"
"37767","Saxifragaceae","(Gandog.) Dorn","Saxifraga flagellaris var. crandallii",NA,NA,1993,3840,203,"FLD"
"37768","Brassicaceae","(Regel & Herder) W.H.Drury & Rollins","Smelowskia americana",NA,NA,1993,3840,203,"FLD"
"37769","Plantaginaceae","Benth.","Chionophila jamesii",NA,NA,1993,3840,203,"FLD"
"37770","Caryophyllaceae","(Rydb.) House","Minuartia obtusiloba",NA,NA,1993,3840,203,"FLD"
"37771","Brassicaceae","Greene","Draba graminea",NA,NA,1993,3840,203,"FLD"
"37773","Saxifragaceae","Gray","Saxifraga chrysantha",NA,NA,1993,3840,203,"FLD"
"37775","Gentianaceae","L.","Swertia perennis",NA,NA,1988,3597,255,"FLD"
"37776","Caryophyllaceae","(L.) Jacq.","Silene acaulis",NA,NA,1988,3597,255,"FLD"
"37777","Gentianaceae","(Engelm.) Iltis","Gentianopsis barbellata",NA,NA,1988,3597,255,"FLD"
"37780","Asteraceae","Greene","Antennaria media",NA,NA,1992,3566,208,"FLD"
"37781","Ericaceae","Michx.","Vaccinium cespitosum",NA,NA,1992,3566,208,"FLD"
"37782","Salicaceae","Nutt.","Salix brachycarpa var. brachycarpa",NA,NA,1992,3566,208,"FLD"
"37785","Asteraceae","Porter","Erigeron coulteri",NA,NA,1994,3840,193,"FLD"
"37786","Fabaceae","Greene","Trifolium attenuatum",NA,NA,1994,3597,196,"FLD"
"37787","Salicaceae","(D.Don) Andersson","Salix glauca",NA,NA,1989,3658,190,"FLD"
"37788","Poaceae","(Scribn.) C.L. Hitchc.","Poa cusickii var. epilis",NA,NA,1994,3840,193,"FLD"
"37789","Caryophyllaceae","Cham. & Schlecht.","Cerastium beeringianum",NA,NA,1994,3828,194,"FLD"
"37790","Poaceae","(L.) Beauv.","Deschampsia caespitosa",NA,NA,1994,3828,194,"FLD"
"37791","Salicaceae","(D.Don) Andersson","Salix glauca",NA,NA,1990,3638,193,"FLD"
"37792","Saxifragaceae","(Gandog.) Dorn","Saxifraga flagellaris var. crandallii",NA,NA,1988,3597,198,"FLD"
"37793","Crassulaceae","(Raf.) A. Nelson","Sedum integrifolium",NA,NA,1988,3475,178,"FLD"
"37794","Orobanchaceae","A. Gray","Pedicularis parryi",NA,NA,1988,3475,198,"FLD"
"37795","Asteraceae","Gray","Artemisia scopulorum",NA,NA,1992,3566,208,"FLD"
"37796","Asteraceae","(Greene) Cronquist","Senecio fremontii var. blitoides",NA,NA,1989,3536,191,"FLD"
"37797","Polygonaceae","(L.) Hill","Oxyria digyna",NA,NA,1989,3536,191,"FLD"
"37798","Polemoniaceae","Nutt.","Polemonium viscosum",NA,NA,1989,3536,191,"FLD"
"37799","Ranunculaceae","S. Watson","Ranunculus alismifolius var. montanus",NA,NA,1989,3536,191,"FLD"
"37801","Asteraceae","Hook.","Arnica mollis",NA,NA,1989,3536,191,"FLD"
"37802","Caryophyllaceae","Goldie","Stellaria longipes ssp. longipes",NA,NA,1989,3536,191,"FLD"
"37803","Caryophyllaceae","Cham. & Schlecht.","Cerastium beeringianum",NA,NA,1989,3536,191,"FLD"
"37804","Saxifragaceae","(Wiegand) Piper ex G.N. Jones","Saxifraga bronchialis var. austromontana",NA,NA,1989,3536,191,"FLD"
"37805","Polemoniaceae","(Wherry) Cronq.","Phlox pulvinata",NA,NA,1989,3536,191,"FLD"
"37806","Poaceae","Frederiksen","Festuca brachyphylla ssp. coloradensis",NA,NA,1989,3536,191,"FLD"
"37807","Boraginaceae","(E. James ex Torr.) G. Don","Mertensia ciliata",NA,NA,1989,3536,191,"FLD"
"37809","Juncaceae","(Ehrh.) Desv.","Luzula parviflora",NA,NA,1989,3536,191,"FLD"
"37810","Cyperaceae","Bailey","Carex nova",NA,NA,1989,3536,191,"FLD"
"37811","Asteraceae","(A. Gray) Bierner","Hymenoxys hoopesii",NA,NA,1989,3536,191,"FLD"
"37812","Apiaceae","(A. Gray) Heller","Oxypolis fendleri",NA,NA,1989,3536,191,"FLD"
"37813","Asteraceae","Hook.","Senecio triangularis",NA,NA,1989,3536,191,"FLD"
"37814","Poaceae","(L.) Beauv.","Deschampsia caespitosa",NA,NA,1989,3536,191,"FLD"
"37815","Saxifragaceae","Piper","Saxifraga odontoloma",NA,NA,1989,3536,191,"FLD"
"37816","Poaceae","(L.) Richter","Trisetum spicatum",NA,NA,1989,3536,191,"FLD"
"37817","Ranunculaceae","S. Watson","Ranunculus alismifolius var. montanus",NA,NA,1989,3536,191,"FLD"
"37818","Polygonaceae","(Pursh) Small","Bistorta bistortoides",NA,NA,1989,3536,191,"FLD"
"37819","Ranunculaceae","(A. Gray) Rydb.","Trollius albiflorus",NA,NA,1989,3536,191,"FLD"
"37820","Crassulaceae","A. Gray","Sedum rhodanthum",NA,NA,1989,3536,191,"FLD"
"37821","Ranunculaceae","(Huth) Huth","Delphinium barbeyi",NA,NA,1989,3536,191,"FLD"
"37822","Ranunculaceae","E. James","Aquilegia coerulea",NA,NA,1989,3658,190,"FLD"
"37823","Polygonaceae","(L.) Delarbre","Bistorta vivipara",NA,NA,1989,3658,190,"FLD"
"37824","Saxifragaceae","Greene","Saxifraga rhomboidea",NA,NA,1989,3658,190,"FLD"
"37825","Melanthiaceae","(Pursh) Rydb.","Anticlea elegans",NA,NA,1989,3536,189,"FLD"
"37826","Orobanchaceae","Retz.","Pedicularis groenlandica",NA,NA,1988,3597,238,"FLD"
"37827","Orobanchaceae","Torr.","Castilleja occidentalis",NA,NA,1988,3475,198,"FLD"
"37828","Cyperaceae","Bailey","Carex nova",NA,NA,1988,3597,198,"FLD"
"37829","Poaceae","(L.) Beauv.","Deschampsia caespitosa",NA,NA,1988,3597,198,"FLD"
"37830","Cyperaceae","Olney","Carex haydeniana",NA,NA,1988,3475,198,"FLD"
"37831","Ranunculaceae","Gray","Ranunculus macauleyi",NA,NA,1988,3475,198,"FLD"
"37832","Poaceae","L.","Poa alpina",NA,NA,1988,3475,198,"FLD"
"37833","Polemoniaceae","(Wherry) Cronq.","Phlox pulvinata",NA,NA,1988,3597,198,"FLD"
"37834","Polygonaceae","(L.) Hill","Oxyria digyna",NA,NA,1988,3597,238,"FLD"
"37836","Polygonaceae","(Pursh) Small","Bistorta bistortoides",NA,NA,1988,3536,234,"FLD"
"37837","Cyperaceae","Hoppe","Eriophorum scheuchzeri",NA,NA,1988,3536,234,"FLD"
"37838","Melanthiaceae","(Pursh) Rydb.","Anticlea elegans",NA,NA,1988,3536,187,"FLD"
"37839","Saxifragaceae","(Engelm. ex A. Gray) Dorn","Saxifraga rivularis var. debilis",NA,NA,1988,3536,187,"FLD"
"37840","Violaceae","Sm.","Viola adunca",NA,NA,1989,3536,189,"FLD"
"37841","Poaceae","L.","Phleum alpinum",NA,NA,1988,3475,178,"FLD"
"37842","Brassicaceae","(Greene) R.J. Davis","Erysimum capitatum var. argillosum",NA,NA,1988,3475,178,"FLD"
"37845","Juncaceae","(L.) DC.","Luzula spicata",NA,NA,1988,3475,178,"FLD"
"37846","Juncaceae","E. Mey.","Juncus drummondii",NA,NA,1988,3475,178,"FLD"
"37847","Juncaceae","E. Mey.","Juncus drummondii",NA,NA,1988,3475,178,"FLD"
"37848","Poaceae","L.","Phleum alpinum",NA,NA,1988,3475,178,"FLD"
"37852","Poaceae","L.","Poa alpina",NA,NA,1988,3475,178,"FLD"
"37853","Saxifragaceae","Nutt. ex Torr. & A. Gray","Heuchera parvifolia",NA,NA,1988,3475,178,"FLD"
"37854","Orobanchaceae","A. Gray","Pedicularis parryi",NA,NA,1988,3475,178,"FLD"
"37855","Rosaceae","L.","Sibbaldia procumbens",NA,NA,1988,3475,178,"FLD"
"37856","Rosaceae","Duchesne","Fragaria virginiana",NA,NA,1988,3475,178,"FLD"
"37857","Poaceae","L.","Poa alpina",NA,NA,1988,3475,178,"FLD"
"37858","Violaceae","Sm.","Viola adunca",NA,NA,1988,3475,178,"FLD"
"37859","Liliaceae","Applegate","Erythronium grandiflorum ssp. chrysandrum",NA,NA,1988,3475,178,"FLD"
"37860","Primulaceae","L.","Androsace septentrionalis",NA,NA,1988,3475,178,"FLD"
"37861","Boraginaceae","(E. James ex Torr.) G. Don","Mertensia ciliata",NA,NA,1988,3475,178,"FLD"
"37862","Boraginaceae","A.Nelson","Mertensia viridis",NA,NA,1988,3475,178,"FLD"
"37863","Valerianaceae","Nutt. ex Torr. & A. Gray","Valeriana edulis",NA,NA,1988,3475,178,"FLD"
"37864","Brassicaceae","Vahl ex Hornem.","Draba aurea",NA,NA,1988,3475,178,"FLD"
"37865","Valerianaceae","Rydb.","Valeriana acutiloba",NA,NA,1988,3475,178,"FLD"
"37866","Caryophyllaceae","Goldie","Stellaria longipes ssp. longipes",NA,NA,1988,3475,178,"FLD"
"37867","Ranunculaceae","E. James","Aquilegia coerulea",NA,NA,1988,3475,178,"FLD"
"37869","Juncaceae","Rydb.","Juncus tracyi",NA,NA,1988,3597,201,"FLD"
"37870","Caryophyllaceae","(Rydb.) House","Minuartia obtusiloba",NA,NA,1988,3597,198,"FLD"
"37871","Brassicaceae","(A. Gray) A.& D. Löve","Boechera drummondii",NA,NA,1992,3688,189,"FLD"
"37872","Orobanchaceae","(A. Gray) Hultén","Pedicularis sudetica ssp. scopulorum",NA,NA,1992,3901,189,"FLD"
"37873","Asteraceae","(Torr. & A.Gray) K.L.Parker","Hymenoxys grandiflora",NA,NA,1988,3658,194,"FLD"
"37874","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",NA,NA,1992,3658,208,"FLD"
"37875","Cyperaceae","Kit.","Carex nigricans",NA,NA,1988,3597,178,"FLD"
"37876","Ranunculaceae","(A. Gray) Rydb.","Trollius albiflorus",NA,NA,1988,3475,178,"FLD"
"37877","Ranunculaceae","Gray","Ranunculus macauleyi",NA,NA,1996,3719,184,"FLD"
"37878","Primulaceae","A. Gray","Primula parryi",NA,NA,1996,3719,184,"FLD"
"37879","Poaceae","(Link) Gould ex Shinners","Elymus trachycaulus",NA,NA,1996,3719,185,"FLD"
"37880","Portulacaceae","(A. Gray) Parry ex S. Watson","Claytonia megarhiza var. megarhiza",NA,NA,1988,3536,187,"FLD"
"37881","Polygonaceae","(L.) Hill","Oxyria digyna",NA,NA,1988,3536,187,"FLD"
"37882","Saxifragaceae","(Engelm. ex A. Gray) Dorn","Saxifraga rivularis var. debilis",NA,NA,1988,3536,187,"FLD"
"37883","Liliaceae","(L.) Salisb. ex Rchb.","Lloydia serotina",NA,NA,1988,3536,187,"FLD"
"37884","Saxifragaceae","Greene","Saxifraga rhomboidea",NA,NA,1988,3536,187,"FLD"
"37885","Cyperaceae","Holm","Carex chalciolepis",NA,NA,1988,3536,187,"FLD"
"37886","Cyperaceae","Holm","Carex chalciolepis",NA,NA,1988,3536,187,"FLD"
"37888","Orobanchaceae","Torr.","Castilleja occidentalis",NA,NA,1988,3536,187,"FLD"
